Place ID,Visit Link,Place Name,Image Link,Description,Package,Rating,Best time,city,state,Predicted_Tag,combined_text,similarity
123806,https://www.holidify.com/places/goa/butterfly-conservatory-of-goa-sightseeing-123806.html,Butterfly Conservatory Of Goa,https://www.holidify.com/images/cmsuploads/compressed/attr_123806_20190423172457.jpg,"The Butterfly Conservatory of Goa is a butterfly sanctuary and garden in the Ponda district of Goa. Spread over 4000 square metres, it is designed as a place to stroll and absorb in the serene beauty of nature. In the vast expanses of the garden, one can take a leisurely walk and observe over a hundred different species of butterflies from close quarters.",5154,4.0, October to March,Goa,Goa,Garden & Park,"Butterfly Conservatory Of Goa The Butterfly Conservatory of Goa is a butterfly sanctuary and garden in the Ponda district of Goa. Spread over 4000 square metres, it is designed as a place to stroll and absorb in the serene beauty of nature. In the vast expanses of the garden, one can take a leisurely walk and observe over a hundred different species of butterflies from close quarters. Garden & Park  October to March Goa Goa",0.108756766
1857,https://www.holidify.com/places/goa/mambos-calangute-sightseeing-1857.html,Mambos,https://www.holidify.com/images/cmsuploads/compressed/mamboo_20200206131113_20200206131133.jpg,"Located in the famous Titos lane, Mambos is a popular nightclub in Goa. The open-air lounge encircles a dancing area with a host of Indian and international DJs playing every night. They also serve a variety of Hookahs.",5154,4.1, October to March,North Goa,Goa,Beach,"Mambos Located in the famous Titos lane, Mambos is a popular nightclub in Goa. The open-air lounge encircles a dancing area with a host of Indian and international DJs playing every night. They also serve a variety of Hookahs. Beach  October to March North Goa Goa",0.086156614
1865,https://www.holidify.com/places/goa/spa-and-massages-sightseeing-1865.html,Spa and Massages,https://media.holidify.com/images/cmsuploads/compressed/97e383e2f17a457c3809f34bb9293858_20241029163350.jpg,Goa is full of spa resorts and Ayurvedic massage centers. Beachside massages are also available at some beaches. Various spas of Goa which are preferred by the tourists from all around the world are Sereno Spa and Leela Kempinski Goa Spa Center.,5154,4.0, October to March,Goa,Goa,Beach,Spa and Massages Goa is full of spa resorts and Ayurvedic massage centers. Beachside massages are also available at some beaches. Various spas of Goa which are preferred by the tourists from all around the world are Sereno Spa and Leela Kempinski Goa Spa Center. Beach  October to March Goa Goa,0.20936958
120879,https://www.holidify.com/places/goa/velsao-beach-sightseeing-120879.html,Velsao Beach,https://www.holidify.com/images/cmsuploads/compressed/velsaobeachgoaentryfeetimingsholidaysreviewsheader_20200811163831.jpg,"Velsao Beach located in South Goa is one of the beaches in Goa which is popular amongst foreign tourists. The golden sand beach is ideal for walking along the seashore and simply relaxing. Despite being a sizable coast, Velsao Beach is not as crowded as the other beaches of Goa.",5154,3.8, October to March,Vasco Da Gama,Goa,Beach,"Velsao Beach Velsao Beach located in South Goa is one of the beaches in Goa which is popular amongst foreign tourists. The golden sand beach is ideal for walking along the seashore and simply relaxing. Despite being a sizable coast, Velsao Beach is not as crowded as the other beaches of Goa. Beach  October to March Vasco Da Gama Goa",0.15138279
1861,https://www.holidify.com/places/goa/patnem-beach-sightseeing-1861.html,Patnem Beach,https://www.holidify.com/images/cmsuploads/compressed/3281205944741b4679b3b_20200806173725.jpg,"Situated in Canacona, South Goa, Patnem Beach is one of the most secluded and tranquil beaches of Goa. It is the perfect place to laze by the beach and do absolutely nothing. The waters are quite safe to swim in, and the views of the sunset are magnificent and uninterrupted.",5154,3.9, October to March,South Goa,Goa,Island,"Patnem Beach Situated in Canacona, South Goa, Patnem Beach is one of the most secluded and tranquil beaches of Goa. It is the perfect place to laze by the beach and do absolutely nothing. The waters are quite safe to swim in, and the views of the sunset are magnificent and uninterrupted. Island  October to March South Goa Goa",0.16550319
120858,https://www.holidify.com/places/goa/cavelossim-beach-sightseeing-120858.html,Cavelossim Beach,https://www.holidify.com/images/cmsuploads/compressed/143238618516223515_20180326121955.jpg,"With magnificent black rocks that contrast with the white sand shores of this idyllic beach, the Cavelossim Beach is located in South Goa. Cleaner and quieter than the cliched party beaches of Goa, it is the perfect spot for travellers looking to enjoy the endless expanse of the clear blue waters.",5154,3.7, October to March,South Goa,Goa,Beach,"Cavelossim Beach With magnificent black rocks that contrast with the white sand shores of this idyllic beach, the Cavelossim Beach is located in South Goa. Cleaner and quieter than the cliched party beaches of Goa, it is the perfect spot for travellers looking to enjoy the endless expanse of the clear blue waters. Beach  October to March South Goa Goa",0.2176629
122933,https://www.holidify.com/places/goa/betalbatim-beach-sightseeing-122933.html,Betalbatim Beach,https://www.holidify.com/images/cmsuploads/compressed/19834567796_ea705677b7_b_20190116144958.jpg,"Located in South Goa between Colva Beach and Majorda Beach, Betalbatim Beach is one of the quieter beaches of Goa. Lined with a plethora of fast food chains, local restaurants and spas, the highlight of the beach is the easy spotting of the dolphins. You can ask the local fishermen who can hike you a ride in a sea to have a glimpse of the dolphins.",5154,4.15, October to March,Madgaon,Goa,Beach,"Betalbatim Beach Located in South Goa between Colva Beach and Majorda Beach, Betalbatim Beach is one of the quieter beaches of Goa. Lined with a plethora of fast food chains, local restaurants and spas, the highlight of the beach is the easy spotting of the dolphins. You can ask the local fishermen who can hike you a ride in a sea to have a glimpse of the dolphins. Beach  October to March Madgaon Goa",0.1854521
123808,https://www.holidify.com/places/goa/coco-beach-sightseeing-123808.html,Coco Beach,https://www.holidify.com/images/cmsuploads/compressed/attr_123808_20190530161608.jpg,"Situated right at the mouth of Nerul River, Coco Beach in Goa is a scenic shoreline located on the Mandovi estuary lined with tall palm and coconut trees. It is perfect for boating, water sports and spotting dolphins.",5154,3.9, October to March,North Goa,Goa,Lake,"Coco Beach Situated right at the mouth of Nerul River, Coco Beach in Goa is a scenic shoreline located on the Mandovi estuary lined with tall palm and coconut trees. It is perfect for boating, water sports and spotting dolphins. Lake  October to March North Goa Goa",0.1858237
123799,https://www.holidify.com/places/goa/shri-shantadurga-temple-sightseeing-123799.html,Shri Shantadurga Temple,https://www.holidify.com/images/cmsuploads/compressed/attr_123799_20200818125954.jpg,Shri Shantadurga Temple is one of the largest temple complexes in Goa. It is dedicated to Goddess Durga - Shantadurga deity - who is the goddess who mediates between Vishnu and Shiva. The highlight of the temple is a golden palki (palanquin) on which the deity is carried around on Mahapanchami festival.,5154,4.1, October to March,North Goa,Goa,Temple,Shri Shantadurga Temple Shri Shantadurga Temple is one of the largest temple complexes in Goa. It is dedicated to Goddess Durga - Shantadurga deity - who is the goddess who mediates between Vishnu and Shiva. The highlight of the temple is a golden palki (palanquin) on which the deity is carried around on Mahapanchami festival. Temple  October to March North Goa Goa,0.034214336
1849,https://www.holidify.com/places/goa/club-lpk-love-passion-karma-candolim-sightseeing-1849.html,Club LPK - Love Passion Karma,https://www.holidify.com/images/cmsuploads/compressed/lpk-goa-love-passion-karma_625x350_51445600167_20200103130315.jpg,"Club LPK is one of the most popular nightlife spots in Goa. Surrounded by water on three sides, it was shifted to Nerul from its original location. The nightclub has generally some good DJs playing a mix of house, trance, and Bollywood music.",5154,3.7, October to March,North Goa,Goa,Lake,"Club LPK - Love Passion Karma Club LPK is one of the most popular nightlife spots in Goa. Surrounded by water on three sides, it was shifted to Nerul from its original location. The nightclub has generally some good DJs playing a mix of house, trance, and Bollywood music. Lake  October to March North Goa Goa",0.08386551
124784,https://www.holidify.com/places/goa/bungee-jumping-sightseeing-124784.html,Bungee Jumping in Goa,https://www.holidify.com/images/cmsuploads/compressed/BungeeJumping_20181010140347_20181010140431.jpg,"Located near one of the most popular beaches in Goa that is obviously Anjuna Beach, the Gravity Adventure Zone conduct Bungee Jumping from a height of 80 ft and has been installed by a US based company- Sports tower Inc.

It is one of the lowest Bungee jumping site and is good for a first try and is priced at a reasonable rate.",5154,4.1, October to March,Goa,Goa,Adventure Zone,"Bungee Jumping in Goa Located near one of the most popular beaches in Goa that is obviously Anjuna Beach, the Gravity Adventure Zone conduct Bungee Jumping from a height of 80 ft and has been installed by a US based company- Sports tower Inc.

It is one of the lowest Bungee jumping site and is good for a first try and is priced at a reasonable rate. Adventure Zone  October to March Goa Goa",0.13886881
1836,https://www.holidify.com/places/goa/agonda-beach-sightseeing-1836.html,Agonda Beach,https://www.holidify.com/images/cmsuploads/compressed/3202_20200806165723.jpg,"If you're looking for a place away from the hustle bustle of the crowd with more space and solitude, Agonda beach is the right place for you. With the clear blue water and coconut trees, this beach is a delight for nature lovers.",5154,4.4, October to March,South Goa,Goa,Island,"Agonda Beach If you're looking for a place away from the hustle bustle of the crowd with more space and solitude, Agonda beach is the right place for you. With the clear blue water and coconut trees, this beach is a delight for nature lovers. Island  October to March South Goa Goa",0.25664127
120845,https://www.holidify.com/places/goa/tiracol-fort-sightseeing-120845.html,Fort Tiracol,https://www.holidify.com/images/cmsuploads/compressed/banner1_20180321184645.jpg,"Across the Terekhol river from the Querim beach in North Goa lies the majestic Tiracol Fort. Once a crucial part of the maritime defence, it now serves as Fort Tiracol Heritage Hotel. It is popular for an unbeatable panoramic view of the Arabian Sea.",5154,3.8, October to March,North Goa,Goa,Beach,"Fort Tiracol Across the Terekhol river from the Querim beach in North Goa lies the majestic Tiracol Fort. Once a crucial part of the maritime defence, it now serves as Fort Tiracol Heritage Hotel. It is popular for an unbeatable panoramic view of the Arabian Sea. Beach  October to March North Goa Goa",0.16378115
